,ea_id,obs_year,obs_monthnum,mzprice_lag1,mzprice_lag2,mzprice_lag3,mzprice_lag4,mzprice_lag5,mzprice_lag6,mzprice_lag7,mzprice_lag8,mzprice_lag9,mzprice_lag10,mzprice_lag11,mzprice_lag12
1812,30801644,2019,5,176.01739501953125,281.18182373046875,323.5738220214844,329.36077880859375,171.22434997558594,143.97776794433594,137.66690063476562,144.94815063476562,140.04490661621094,125.34585571289062,100.74793243408203,92.1187515258789
1813,30801645,2019,12,282.6151428222656,249.59222412109375,245.86180114746094,245.65870666503906,189.93870544433594,163.32998657226562,144.8915252685547,176.26637268066406,278.5082092285156,325.3070983886719,329.884521484375,171.04800415039062
1814,30801672,2010,6,29.976402282714844,29.538503646850586,36.44335174560547,33.905487060546875,32.3574104309082,38.34186935424805,44.32632827758789,42.41537094116211,42.21916961669922,42.02296829223633,41.82676696777344,41.63056564331055
1815,30801672,2013,6,80.47896575927734,93.9405288696289,123.54740905761719,141.9730682373047,162.1456298828125,83.4972915649414,74.20079803466797,67.02935791015625,70.46794128417969,66.09503936767578,68.53630065917969,54.409278869628906
1816,30801679,2010,8,30.545446395874023,29.429994583129883,29.752429962158203,30.074857711791992,36.4919548034668,33.45648956298828,31.859827041625977,37.306766510009766,42.75371170043945,42.233760833740234,41.663230895996094,41.09270477294922
1817,30801679,2013,9,117.99124145507812,109.44281005859375,84.11412048339844,80.4531021118164,97.02664947509766,123.54816436767578,142.19635009765625,163.74024963378906,84.35673522949219,72.33189392089844,67.02947998046875,70.66305541992188
1818,30801687,2017,3,126.2828140258789,118.49755859375,249.2762451171875,249.259765625,253.31097412109375,260.6410217285156,262.2491149902344,255.62319946289062,240.90985107421875,184.53346252441406,129.6469268798828,187.6623077392578
1819,30801688,2016,5,129.64447021484375,187.43484497070312,223.70367431640625,241.7490997314453,197.61180114746094,159.72047424316406,161.74636840820312,155.2349395751953,149.57586669921875,130.60740661621094,126.46711730957031,116.3407974243164
1820,30801689,2017,1,249.23175048828125,248.72837829589844,253.42489624023438,260.28546142578125,262.7518615722656,255.34620666503906,240.3643035888672,187.1973419189453,129.64862060546875,187.89698791503906,226.21963500976562,242.54127502441406
1821,30801690,2016,9,263.4862060546875,254.8182373046875,240.24649047851562,183.64828491210938,135.01889038085938,187.95599365234375,226.55699157714844,243.4763641357422,196.6116943359375,159.72036743164062,161.02589416503906,158.02432250976562
1822,30801691,2017,3,129.2152862548828,117.69171905517578,249.22601318359375,247.9680633544922,253.60179138183594,259.8912048339844,265.54547119140625,254.8602752685547,239.0404052734375,183.53404235839844,138.1648406982422,188.48910522460938
1823,30801692,2016,5,143.3247528076172,188.4854278564453,223.70565795898438,245.91629028320312,197.17901611328125,159.7207794189453,161.13900756835938,159.4126739501953,149.59510803222656,135.1025390625,126.46675872802734,116.33963012695312
1824,30801693,2017,2,118.25133514404297,249.23526000976562,248.68008422851562,253.43455505371094,259.9505920410156,264.4257507324219,255.03765869140625,239.85569763183594,186.4744110107422,131.67303466796875,187.98812866210938,226.68487548828125
1825,30802036,2010,11,33.399776458740234,33.5958137512207,32.776161193847656,30.434755325317383,31.079994201660156,30.750473022460938,30.420948028564453,36.535484313964844,33.453426361083984,31.85952377319336,36.449249267578125,41.03897476196289
1826,30802485,2011,1,33.54999542236328,33.335357666015625,33.43119430541992,33.58735275268555,32.92255783081055,30.436132431030273,29.429994583129883,29.9247989654541,30.419599533081055,36.535404205322266,33.45428466796875,31.859689712524414
1827,30802579,2010,6,30.10306167602539,30.421375274658203,36.53545379638672,33.418617248535156,31.806840896606445,36.75346755981445,41.70009231567383,42.067474365234375,41.544219970703125,41.020973205566406,40.497718811035156,39.97447204589844
1828,30802646,2019,8,193.0947723388672,163.32998657226562,144.0453643798828,175.13377380371094,265.2314147949219,330.3106384277344,335.283203125,170.08787536621094,147.9261474609375,139.20069885253906,143.68896484375,140.70480346679688
1829,30802647,2020,2,200.0,307.2403869628906,282.5443420410156,253.2183380126953,253.49205017089844,246.26913452148438,189.9381103515625,163.32998657226562,144.36158752441406,170.13917541503906,265.2957458496094,337.30078125
1830,30802648,2019,5,174.58993530273438,265.2369384765625,329.85394287109375,332.81414794921875,171.14718627929688,145.41326904296875,139.8235321044922,143.67669677734375,140.68031311035156,123.47492218017578,100.74532318115234,90.85275268554688
