enum_old,population,enum
10544002,2009.677393,10544102
10544003,959.5574303,10544103
10544004,1429.641095,10544104
10544005,2979.646942,10544105
10544006,1952.892213,10544106
10544007,4179.609426,10544107
10545001,1977.732255,10545101
10545002,1324.698955,10545102
10546001,3725.434343,10546101
10546002,2072.569931,10546102
10546003,3347.752656,10546103
10601001,1744.836945,10601101
10601002,1473.72307,10601102
10601003,2839.713416,10601103
10601004,2548.158647,10601104
10601005,2345.468461,10601105
10601801,1506.971153,10601901
20101001,1215.438472,20101101
20101002,2297.953965,20101102
20101003,1155.017323,20101103
20101004,2230.865592,20101104
20101005,2902.63882,20101105
20101006,1296.402315,20101106
20101007,1545.608077,20101107
20101008,1861.900324,20101108
20101009,1739.095164,20101109
20101010,2490.183989,20101110
20101011,1143.789231,20101111
20101012,6609.933549,20101112
20101013,3122.725283,20101113
20101014,2041.566097,20101114
20101015,1210.589696,20101115
20101016,1674.166638,20101116
20101017,1994.738886,20101117
20101018,2517.213962,20101118
20101019,1787.281179,20101119
20101020,3372.067878,20101120
20101021,2776.967316,20101121
20101022,2680.588435,20101122
20101023,2878.284663,20101123
20101024,2102.435703,20101124
20101801,1020.483313,20101901
20101802,783.9626908,20101902
20101901,162.0702144,20102001
20102001,1665.526584,20102101
20102002,2928.189731,20102102
20102003,2619.598525,20102103
20102004,1887.262914,20102104
20102005,1849.170212,20102105
20102006,2102.449257,20102106
20102007,2277.562284,20102107
20102008,2284.142933,20102108
20102009,2672.392215,20102109
20102010,1802.622912,20102110
20102011,1832.624317,20102111
20102012,2566.928068,20102112
20102013,2647.187708,20102113
20102014,2821.031222,20102114
20102015,3306.400573,20102115
20102016,1395.037905,20102116
20103001,1135.297419,20103101
20103002,1797.315961,20103102
20103003,2605.062284,20103103
20103004,820.6970339,20103104
20103005,684.5235531,20103105
20103006,809.9914318,20103106
20103007,3030.842932,20103107
20103008,3046.725012,20103108
20103009,1908.783847,20103109
20103010,2884.631336,20103110
20103011,2069.182067,20103111
20103012,1791.67751,20103112
20103013,3328.25244,20103113
20103014,2016.310327,20103114
20103015,3584.960537,20103115
20103016,2797.838546,20103116
20103017,3891.033938,20103117
20104001,1985.881288,20104101
20104002,1619.501206,20104102
20104003,2192.256497,20104103
20104004,1948.755669,20104104
20105001,2140.885558,20105101
20105002,1886.202322,20105102
20105003,2851.691552,20105103
20105004,1966.177835,20105104
20105005,2581.727641,20105105
20105006,2488.340064,20105106
20105007,2223.694072,20105107
20105008,3361.768693,20105108
20105009,3057.877157,20105109
20105010,2368.243289,20105110
20105011,4730.719269,20105111
20105012,2991.189393,20105112
20105013,2399.350658,20105113
20105014,1656.288804,20105114
20105015,1588.994893,20105115
20105016,1738.305494,20105116
20105017,2901.722561,20105117
20105018,2219.064763,20105118
20105019,1553.822378,20105119
20105020,3098.582339,20105120
20106001,1674.542993,20106101
20106002,4631.410645,20106102
20106003,1352.994275,20106103
20106004,1926.587576,20106104
20106005,1466.726977,20106105
20106006,1911.737181,20106106
20106007,2785.228855,20106107
20106008,2010.366805,20106108
20106009,2856.85004,20106109
20106010,3204.701998,20106110
20106011,2969.331626,20106111
20106012,2676.029266,20106112
20106013,1149.902109,20106113
20106014,3408.081718,20106114
20106015,1252.341881,20106115
20106016,2928.573671,20106116
20107001,1957.592563,20107101
20107002,1612.580204,20107102
20107003,3614.574885,20107103
20107004,2177.375153,20107104
20107005,1109.272493,20107105
20107006,2305.435877,20107106
20107007,3468.457756,20107107
20107008,2331.215546,20107108
20107009,3330.566185,20107109
20107010,934.5743592,20107110
20107011,1167.961503,20107111
20107012,2480.222888,20107112
20107013,1990.945561,20107113
20107014,1537.532058,20107114
20107015,2266.23076,20107115
20107016,2040.806318,20107116
20107017,3598.260029,20107117
20107018,2998.067225,20107118
20107019,2609.574556,20107119
20107020,2901.030074,20107120
20107021,2871.895125,20107121
20107022,1938.14229,20107122
20107901,63.95867881,20108001
20108001,2123.770204,20108101
20108002,4435.781074,20108102
20108003,8435.906549,20108103
20108004,1926.051923,20108104
20108005,2712.035162,20108105
20108006,2121.022644,20108106
20108007,3791.382013,20108107
20108008,3230.059557,20108108
20108009,4204.426003,20108109
20108010,2656.673656,20108110
20108011,1654.023026,20108111
20108012,1615.833054,20108112
20108013,3560.697945,20108113
20108014,2016.231811,20108114
20108801,2117.5475,20108901
20108802,1679.277299,20108902
20109001,2889.304727,20109101
20109002,1732.447695,20109102
20109003,1853.375859,20109103
20109004,2707.835014,20109104
20109005,1058.991745,20109105
20109006,3042.48064,20109106
20109007,1016.736175,20109107
20109008,123.1734125,20109108
20109009,1276.369319,20109109
20109010,2259.305769,20109110
20109011,1447.674788,20109111
20109012,3367.915048,20109112
20109013,2858.999371,20109113
20109014,2850.931264,20109114
20109015,1242.742431,20109115
20109016,1176.524849,20109116
20109017,3444.759153,20109117
20109018,3686.974243,20109118
20109019,2670.128967,20109119
20109020,3829.763934,20109120
20109021,2580.141338,20109121
20110001,1991.550162,20110101
20110002,2240.014842,20110102
20110003,3066.73729,20110103
20110004,1752.887274,20110104
20110005,3300.301907,20110105
20110006,2811.532188,20110106
20110007,2979.490452,20110107
20110008,2553.333142,20110108
20110009,2260.236881,20110109
20110010,1903.2354,20110110
20110011,4475.475561,20110111
20110012,2485.721371,20110112
20110013,4316.957733,20110113
20110014,2157.719072,20110114
20110015,3489.687241,20110115
20110016,3996.146084,20110116
20110017,2566.492448,20110117
20110018,1832.215,20110118
20110019,1191.987786,20110119
20110020,1975.541951,20110120
20110021,2911.062974,20110121
20110022,3439.672584,20110122
20110023,2265.95891,20110123
20110024,2734.349921,20110124
20110025,4214.182558,20110125
20110026,3000.874125,20110126
20110801,1676.742061,20110901
20111001,2980.10425,20111101
20111002,1913.972059,20111102
20111003,2130.88488,20111103
20111004,1837.316347,20111104
20111005,2936.539961,20111105
20111006,1346.330254,20111106
20111007,2704.000349,20111107
20111008,3094.133943,20111108
20111009,4586.86262,20111109
20111010,1490.353551,20111110
20111011,3367.551549,20111111
20111012,2884.151077,20111112
20111013,2294.327945,20111113
20111014,2983.703618,20111114
20111015,2258.637792,20111115
20111016,2203.481579,20111116
20111017,1648.975755,20111117
20111018,1883.696753,20111118
20111019,2400.073932,20111119
20111020,2317.878507,20111120
20111021,1040.342775,20111121
20111022,3147.268645,20111122
20111023,3026.526772,20111123
20111024,2314.275187,20111124
20111025,4594.243791,20111125
20111026,3491.505061,20111126
20111027,1340.668957,20111127
20111028,2796.81766,20111128
20111029,2581.601584,20111129
20111030,3355.546509,20111130
20111031,3412.625785,20111131
20111032,2514.385783,20111132
20111033,2181.831006,20111133
20111034,2256.115131,20111134
20111035,2723.151253,20111135
20111036,2191.766158,20111136
20111037,3430.348493,20111137
20111801,4227.998028,20111901
20111802,800.0331928,20111902
20111803,1510.745672,20111903
20112001,1750.343955,20112101
20112002,1286.586375,20112102
20112003,2857.910772,20112103
20112004,1997.78894,20112104
20112005,2967.179778,20112105
20112006,4472.727109,20112106
20112007,2160.250048,20112107
20112008,1722.850027,20112108
20112009,1605.190588,20112109
20112010,4716.789102,20112110
20112011,2716.770139,20112111
20112012,2005.664844,20112112
20112013,1526.989208,20112113
20112014,2444.588466,20112114
20112015,1999.01705,20112115
20112016,1585.446703,20112116
20112017,1871.518487,20112117
20112018,1970.342335,20112118
20112019,2541.504034,20112119
20112020,1306.979611,20112120
20112021,2212.239923,20112121
20112022,358.6453063,20112122
20112023,1357.25946,20112123
20112024,2508.331611,20112124
20112025,1460.624019,20112125
20112026,3264.21186,20112126
20112027,3043.312678,20112127
20112028,3141.625609,20112128
20112029,882.3002529,20112129
20112030,1631.31778,20112130
20112031,2117.771189,20112131
20112032,787.8151787,20112132
20112033,2319.710619,20112133
20112034,767.8160329,20112134
20112035,779.1800835,20112135
20112036,1466.630274,20112136
20112037,1240.678528,20112137
20112038,362.0014677,20112138
20112039,1092.971798,20112139
20112040,1170.510365,20112140
20112041,3306.995483,20112141
20112042,2993.51788,20112142
20112043,2771.020017,20112143
20112044,1800.653687,20112144
20112045,818.7373326,20112145
20112046,1806.839613,20112146
20112047,2366.316772,20112147
20112048,761.6097436,20112148
20112801,2982.657933,20112901
20112802,2500.43204,20112902
20112803,2746.957244,20112903
20113001,2127.326251,20113101
20113002,2595.284143,20113102
20113003,3231.997425,20113103
20113004,3784.753486,20113104
20113005,3067.112903,20113105
20113006,4108.924053,20113106
20113007,3712.683561,20113107
20113008,2716.755722,20113108
20113009,3022.077399,20113109
20113010,2774.286769,20113110
20113011,2752.375595,20113111
20113012,3877.557131,20113112
20113013,3095.153825,20113113
20113014,2513.627562,20113114
20113015,2296.132677,20113115
20113804,799.8148732,20113904
20113901,37.84642936,20114001
20113902,80.61820537,20114002
20114001,4394.654474,20114101
20114002,1961.004547,20114102
20114003,1106.997345,20114103
20114004,1168.519488,20114104
20114005,2350.437393,20114105
20114006,2230.069482,20114106
20114007,2864.458282,20114107
20114008,3121.413976,20114108
20114009,1917.8689,20114109
20114010,2319.545925,20114110
20114011,2539.26393,20114111
20115901,388.0598895,20116001
20120701,1653.057761,20120801
20120702,1869.622626,20120802
20120703,1743.079962,20120803
20120704,2665.609301,20120804
20120705,1132.993904,20120805
20120706,1900.870601,20120806
20120707,2035.343699,20120807
20120708,2044.709945,20120808
20120709,1525.274777,20120809
20120710,7308.061107,20120810
20120711,4689.298849,20120811
20120712,1014.330183,20120812
20120713,1694.155067,20120813
20120714,1032.359451,20120814
20120715,1916.198364,20120815
20120716,1625.560852,20120816
20120717,982.0942631,20120817
20120718,1409.31517,20120818
20120719,1613.496923,20120819
20120720,2678.178967,20120820
20120721,1170.441561,20120821
20120722,1231.285841,20120822
20120723,1974.102079,20120823
20120724,1856.642813,20120824
20201001,3296.985766,20201101
20201002,2501.09197,20201102
20201003,1852.270508,20201103
20201004,1427.261592,20201104
20201005,3565.031933,20201105
20201006,2138.420114,20201106
20201007,5752.210866,20201107
20201008,2005.138071,20201108
20201009,1470.791837,20201109
20201010,2770.839869,20201110
20201011,4158.67762,20201111
20201012,1662.364483,20201112
20201013,1635.857194,20201113
20201014,1496.319907,20201114
20201015,1160.910452,20201115
20201016,1573.362257,20201116
20201017,2145.320906,20201117
20201018,2210.726262,20201118
20201019,1875.753483,20201119
20201020,1508.511499,20201120
20201021,1394.401639,20201121
20201022,617.6195597,20201122
20201023,1238.087081,20201123
20201024,1843.735027,20201124
20201025,955.1396619,20201125
20201026,1474.073865,20201126
20201027,1189.573678,20201127
20201028,2164.425555,20201128
20201029,1167.765713,20201129
20201030,1344.272959,20201130
20201031,1696.942985,20201131
20201032,1952.825302,20201132
20201033,1671.65497,20201133
20201034,877.1641987,20201134
20201035,2000.161711,20201135
20201036,1964.660171,20201136
20201037,1931.205842,20201137
20201038,1803.670904,20201138
20201039,2514.359348,20201139
20201040,3397.84639,20201140
20201041,2542.658276,20201141
20201042,3604.545247,20201142
20201043,2102.287099,20201143
20201044,1879.578499,20201144
20201045,1174.58179,20201145
20201046,3501.89727,20201146
20201801,2581.225477,20201901
20201802,3428.260522,20201902
20201803,3764.610443,20201903
20201804,3878.512982,20201904
20201805,4033.042516,20201905
20201806,433.4671955,20201906
20202001,1540.874123,20202101
20202002,874.345293,20202102
20202003,2049.242897,20202103
20202004,2502.488838,20202104
20202005,5023.132056,20202105
20202006,2525.330059,20202106
20202007,1398.704413,20202107
20202801,1484.026879,20202901
20202802,2282.877883,20202902
20202901,1973.663745,20203001
20202902,269.7543601,20203002
20203001,2135.823693,20203101
20203002,3800.932889,20203102
20203003,2076.199623,20203103
20203004,2068.450746,20203104
20203005,1485.59641,20203105
20203006,1650.973163,20203106
20203007,2220.479988,20203107
20203008,2433.374637,20203108
20203009,1727.105674,20203109
20203010,1506.132815,20203110
20203011,1741.786992,20203111
20203012,1466.04681,20203112
20203013,1526.633053,20203113
20203014,1474.991542,20203114
20203015,2509.945686,20203115
20203016,2910.156097,20203116
20203017,1332.336093,20203117
20203018,2018.101847,20203118
20203019,1480.764161,20203119
20203020,1608.013138,20203120
20203021,1334.939958,20203121
20203022,1277.752645,20203122
20203023,2279.00719,20203123
20203024,2181.077434,20203124
20203025,1080.249619,20203125
20203026,938.4529469,20203126
20203027,2455.019463,20203127
20203028,2474.720814,20203128
20203029,1784.480358,20203129
20203030,1571.997999,20203130
20203031,1650.978321,20203131
20203032,2338.296483,20203132
20203033,2017.586511,20203133
20203034,2344.821625,20203134
20203901,87.95157147,20204001
20204001,2314.949757,20204101
20204002,2713.13725,20204102
20204003,1258.427533,20204103
20204004,3218.745001,20204104
20204005,2055.159786,20204105
20204006,2110.166259,20204106
20204007,2247.422099,20204107
20204008,3104.234264,20204108
20204009,2302.36351,20204109
20204010,3151.232189,20204110
20204011,2797.989058,20204111
20204012,2586.591287,20204112
20204013,1575.507995,20204113
20205001,4440.2325,20205101
20205002,3006.051242,20205102
20205003,2181.582897,20205103
20205004,1902.762303,20205104
20205005,1700.536647,20205105
20205006,2005.826137,20205106
20205007,1935.190084,20205107
20205008,3233.814024,20205108
20205009,1925.386381,20205109
20205010,2523.699173,20205110
20205011,3150.863867,20205111
20205012,1056.932002,20205112
20205013,1628.630597,20205113
20205014,4273.230286,20205114
20205015,1954.751564,20205115
20205016,2904.792476,20205116
20205017,1410.503184,20205117
20205018,2370.83071,20205118
20205019,2410.470447,20205119
20205020,1652.65451,20205120
20205021,1956.266725,20205121
20205022,4632.547887,20205122
20205023,2116.198524,20205123
20205024,2464.222729,20205124
20205025,1898.995982,20205125
20205026,2764.248899,20205126
20205027,2656.05828,20205127
20205028,2209.484357,20205128
20205029,1697.328606,20205129
20205030,1340.410567,20205130
20205031,2030.115045,20205131
20205032,2341.74045,20205132
20205033,2665.4103,20205133
20205034,2868.231548,20205134
20205801,2736.621614,20205901
20206001,2066.515105,20206101
20206002,1923.900315,20206102
20206003,1880.491039,20206103
20206004,1067.707348,20206104
20206005,2069.694959,20206105
20206006,2448.724495,20206106
20206007,1793.770601,20206107
20206008,1305.295738,20206108
20206009,1510.841258,20206109
20206010,777.9047273,20206110
20206011,1657.664296,20206111
20206012,2197.214732,20206112
20206013,1993.821211,20206113
20206014,2570.441693,20206114
